payment_id,enrollment_id,payment_date,amount_paid,payment_status
P0481,E00481,2024-07-26 16:17:15,2199.0,Successful
P0482,E00482,2022-10-11 12:31:54,1699.0,Successful
P0483,E00483,2023-11-21,968.43,Successful
P0484,E00484,02/10/2023 20:13:34,2399.0,Successful
P0485,E00485,2022-04-06 23:36:06,879.12,Successful
P0486,E00486,2023-05-10 08:23:21,2623.18,Successful
P0487,E00487,2024-04-03 11:04:42,3199.0,Successful
P0488,E00488,2022-01-01 01:51:17,2534.35,Successful
P0489,E00489,2022-05-20,1872.0,Successful
P0490,E00490,2024-09-20,2199.0,Successful
P0491,E00491,2023-03-31,2168.0,Successful
P0492,E00492,16/03/2024 11:53:55,1299.0,Successful
P0493,E00493,02-28-2024 22:27:37,2112.16,Successful
P0494,E00494,2025-01-28 22:45:31,1891.0,Successful
P0495,E00495,2023-04-20 01:16:38,999.0,Successful
P0496,E00496,08-09-2022 13:31:33,995.17,Successful
P0497,E00497,2023-09-08 07:39:29,1763.16,successful
P0498,E00498,10/08/2023 20:01:48,3675.0,successful
P0499,E00499,2023-01-05 17:20:48,2378.39,Successful
P0500,E00500,2023-12-26,2435.13,Successful
P0501,E00501,29/09/2023 03:38:19,499.0,Successful
P0502,E00502,03-07-2022 16:09:40,1799.0,Successful
P0503,E00503,2025-01-19 00:42:44,3799.0,Successful
P0504,E00504,05-29-2023 03:02:15,2848.23,Successful
P0505,E00505,2022-08-27 03:00:00,434.13,Successful
P0506,E00506,2022-01-12,2349.69,successful
P0507,E00507,2023-03-17 06:35:20,3507.0,Successful
P0508,E00508,04/08/2024 16:23:44,1799.0,Successful
P0509,E00509,18/11/2023 01:45:42,3675.0,Successful
P0510,E00510,2022-06-27 01:21:18,1849.26,Successful
P0511,E00511,2022-03-04 14:57:32,1805.14,Successful
P0512,E00512,2023-08-19 05:38:54,3626.07,Successful
P0513,E00513,2024-11-04 09:54:56,2174.25,Successful
P0514,E00514,2024-12-06 05:00:02,2499.0,Successful
P0515,E00515,05-10-2024 22:11:18,347.13,Successful
P0516,E00516,2022-01-10 17:52:20,2924.25,Successful
P0517,E00517,05-13-2023 17:02:33,2526.3,Success
P0518,E00518,11/02/2025 05:28:02,2074.17,Successful
P0519,E00519,10/05/2024 02:32:39,1785.06,Successful
P0520,E00520,20/04/2024 12:32:31,1352.0,Successful
P0521,E00521,2024-08-24 16:42:02,1191.3,Successful
P0522,E00522,2022-08-21 01:37:19,1999.0,Successful
P0523,E00523,02-24-2024 02:30:11,3199.0,Successful
P0524,E00524,2023-05-22 13:41:09,3009.0,Successful
P0525,E00525,2024-04-08,2813.06,Successful
P0526,E00526,2023-06-11 20:50:33,2429.19,successful
P0527,E00527,15/04/2022 10:24:51,3329.1,successful
P0528,E00528,2022-07-26,1799.0,Successful
P0529,E00529,2023-09-04 15:17:10,2849.25,Successful
P0530,E00530,08-29-2023 21:41:15,728.19,Success
P0531,E00531,19/11/2023 20:13:05,1199.0,Successful
P0532,E00532,2022-05-01,809.1,Successful
P0533,E00533,17/10/2023 04:45:36,2768.29,Successful
P0534,E00534,2023-07-29 03:25:28,509.15,Successful
P0535,E00535,03-19-2023 16:35:48,3918.0,Successful
P0536,E00536,2023-04-06 01:17:26,1199.0,Successful
P0537,E00537,2022-10-20 11:21:04,815.32,Successful
P0538,E00538,2022-10-07,2999.0,successful
P0539,E00539,2023-04-14 10:49:56,3381.11,Successful
P0540,E00540,2024-11-14 23:16:28,1913.13,successful
P0541,E00541,25/09/2023 07:55:26,2807.0,Successful
P0542,E00542,2023-03-01 13:24:58,1868.11,Successful
P0543,E00543,21/03/2022 22:52:15,3199.0,Successful
P0544,E00544,21/03/2023 05:28:57,1799.0,Successful
P0545,E00545,16/10/2023 10:13:04,2846.27,Successful
P0546,E00546,03/10/2024 14:26:28,2923.14,Successful
P0547,E00547,26/03/2023 20:33:47,1799.0,Successful
P0548,E00548,2022-03-10 05:31:16,3351.72,Successful
P0549,E00549,2023-08-24 17:12:56,2867.0,Success
P0550,E00550,2023-04-24 20:36:48,2889.15,Successful
P0551,E00551,06-21-2022 18:58:12,2321.2,Success
P0552,E00552,27/10/2022 01:01:36,2239.3,successful
P0553,E00553,13/11/2023 05:14:10,499.0,Successful
P0554,E00554,01-21-2022 10:59:40,3499.0,Success
P0555,E00555,2023-02-12 20:10:00,2999.0,Successful
P0556,E00556,08/11/2024 09:42:19,2739.04,Successful
P0557,E00557,2022-08-24 07:31:02,1547.14,successful
P0558,E00558,2024-12-11 11:44:37,1599.0,Successful
P0559,E00559,04-12-2024 17:08:06,1899.0,Successful
P0560,E00560,2022-03-17 18:51:49,1699.0,successful
P0561,E00561,2024-03-22,1348.0,Successful
P0562,E00562,2024-03-14 17:41:41,3899.0,successful
P0563,E00563,05/08/2023 21:06:46,1891.0,Success
P0564,E00564,05/02/2025 17:24:20,2199.0,Successful
P0565,E00565,2025-02-13 20:00:47,2319.2,Successful
P0566,E00566,2025-01-01,1039.2,Successful
P0567,E00567,2024-01-26 11:31:59,3899.0,Successful
P0568,E00568,03/12/2022 11:44:58,3999.0,Successful
P0569,E00569,05-31-2023 06:00:29,2284.0,Successful
P0570,E00570,03-06-2024 19:14:40,2199.0,Successful
P0571,E00571,01/06/2023 08:03:41,1949.25,Successful
P0572,E00572,2022-04-23 23:43:44,3699.0,Successful
P0573,E00573,06-19-2022 21:12:04,2811.12,Successful
P0574,E00574,11-17-2023 19:46:31,299.25,Successful
P0575,E00575,2023-10-08 03:41:41,2160.21,Successful
P0576,E00576,2022-02-08 05:53:34,2159.1,Successful
P0577,E00577,2023-11-03 22:10:20,2587.5,Successful
P0578,E00578,2024-10-07 10:07:12,1999.0,Successful
P0579,E00579,2022-08-06 14:54:13,1569.53,Successful
P0580,E00580,2023-11-18 19:59:57,1099.0,successful
P0581,E00581,04/07/2024 19:01:15,643.08,Successful
P0582,E00582,25/07/2024 10:33:36,1000.09,Successful
P0583,E00583,2022-09-27 19:56:09,3347.0,Successful
P0584,E00584,08-18-2023 00:17:14,3204.0,successful
P0585,E00585,2022-04-09 15:19:48,3399.0,Successful
P0586,E00586,2024-11-26 16:48:32,1656.6,Successful
P0587,E00587,03/02/2025 11:03:01,599.0,Successful
P0588,E00588,12/02/2023 02:23:14,2287.12,Successful
P0589,E00589,2023-03-19,3911.0,Successful
P0590,E00590,2022-01-18 18:55:31,1999.0,Successful
P0591,E00591,2022-07-02 18:32:59,2943.18,Successful
P0592,E00592,2022-11-11 23:42:15,2515.0,Successful
P0593,E00593,2024-07-06 21:46:44,1091.82,Successful
P0594,E00594,2024-01-21 22:57:14,3450.0,Successful
P0595,E00595,2022-01-22 13:05:01,2199.0,Success
P0596,E00596,09-21-2023 22:36:31,1199.0,Successful
P0597,E00597,21/09/2023 13:21:39,1499.0,Successful
P0598,E00598,2022-06-20 04:56:44,798.4,Successful
P0599,E00599,2025-01-17,3679.08,Successful
P0600,E00600,04-15-2022 04:52:44,2001.09,successful
P0601,E00601,18/10/2024 19:48:27,714.35,Successful
P0602,E00602,2022-09-28 09:20:02,2588.0,Successful
P0603,E00603,03-26-2024 23:30:36,1611.0,Successful
P0604,E00604,03-25-2024 07:01:03,3173.0,Successful
P0605,E00605,2023-02-20 22:54:00,1399.0,Successful
P0606,E00606,2023-09-23 04:17:54,2199.0,successful
P0607,E00607,2022-01-17 19:44:18,2799.0,Successful
P0608,E00608,2022-11-30 07:01:52,1619.4,successful
P0609,E00609,2022-11-14,1099.0,successful
P0610,E00610,2023-08-13 04:57:56,2599.0,Successful
P0611,E00611,2023-10-08 23:30:14,1133.19,Successful
P0612,E00612,2022-02-24,989.1,Successful
P0613,E00613,2025-01-02 12:11:29,851.29,successful
P0614,E00614,19/01/2022 22:29:13,678.0,Successful
P0615,E00615,08-13-2024 21:16:52,599.0,Success
P0616,E00616,30/11/2022 02:39:53,1863.0,Successful
P0617,E00617,2022-09-22 02:15:28,1599.0,Successful
P0618,E00618,2023-11-12 07:39:37,3450.0,Successful
P0619,E00619,06-07-2023 00:40:11,2024.19,Successful
P0620,E00620,2024-04-26 20:36:31,1499.0,Successful
P0621,E00621,2024-12-17 16:49:15,1599.0,Successful
P0622,E00622,2022-04-22 23:12:48,399.0,Successful
P0623,E00623,2023-11-12 04:43:46,2397.0,successful
P0624,E00624,2022-12-27,2867.0,Successful
P0625,E00625,11-14-2024 00:21:44,2580.3,Successful
P0626,E00626,2022-09-26,1099.0,Successful
P0627,E00627,03/10/2024 05:11:57,3759.06,Successful
P0628,E00628,01-08-2023 22:06:43,2690.31,Successful
P0629,E00629,13/12/2022 07:17:35,1067.11,Successful
P0630,E00630,13/04/2023 00:59:36,1699.0,Successful
P0631,E00631,05/11/2024 18:39:03,419.3,Successful
P0632,E00632,18/02/2023 20:20:56,1547.14,Successful
P0633,E00633,11-12-2022 08:54:56,1739.0,Successful
P0634,E00634,2023-11-19,3204.0,Successful
P0635,E00635,03-26-2022 19:19:02,3499.0,Successful
P0636,E00636,2022-05-09 13:47:14,3204.0,Successful
P0637,E00637,2023-08-03 03:45:03,2659.24,Successful
P0638,E00638,2024-07-08 14:06:34,1359.15,successful
P0639,E00639,02/07/2022 20:21:05,2099.0,successful
P0640,E00640,2024-03-17 04:40:40,857.22,successful
P0641,E00641,14/11/2023 01:44:34,2429.1,Successful
P0642,E00642,02-26-2024 23:06:32,1931.08,Successful
P0643,E00643,2024-06-30 06:14:36,3013.5,Successful
P0644,E00644,29/10/2023 04:13:07,2735.46,Successful
P0645,E00645,2022-05-17 22:13:17,1099.0,Successful
P0646,E00646,05-01-2022 10:14:13,1099.0,Successful
P0647,E00647,23/04/2024 10:18:12,1979.1,Successful
P0648,E00648,2022-03-06 09:45:18,2184.05,successful
P0649,E00649,14/06/2024 01:51:26,3089.69,successful
P0650,E00650,2022-10-25,757.01,Successful
P0651,E00651,2025-02-08 02:57:29,1099.0,Successful
P0652,E00652,06-28-2024 02:14:57,709.29,Successful
P0653,E00653,2023-09-30 06:36:05,1599.0,Successful
P0654,E00654,07/08/2023 15:18:09,3899.0,Successful
P0655,E00655,2024-11-10 22:41:56,2878.42,successful
P0656,E00656,2023-05-22 23:34:12,399.0,Success
P0657,E00657,10-08-2023 13:27:33,3359.16,Successful
P0658,E00658,01/08/2022 01:15:35,1942.0,Successful
P0659,E00659,09/02/2022 16:43:03,1550.62,Successful
P0660,E00660,2024-11-30 10:40:47,1049.5,Successful
P0661,E00661,04/07/2022 23:28:46,3219.08,Successful
P0662,E00662,2023-03-17 17:11:32,464.07,Success
P0663,E00663,2023-10-01 23:35:11,1599.0,Successful
P0664,E00664,2023-11-06 03:17:21,989.1,Successful
P0665,E00665,2024-08-10 00:51:23,1886.16,successful
P0666,E00666,2023-11-23 19:27:34,1971.07,Successful
P0667,E00667,2023-02-02 11:22:05,2453.25,Successful
P0668,E00668,2022-01-25 13:48:38,3604.0,successful
P0669,E00669,2022-05-20 19:54:17,599.0,Successful
P0670,E00670,2022-12-05 04:11:21,2168.0,Successful
P0671,E00671,2022-06-07 22:05:19,1342.21,Successful
P0672,E00672,2023-06-27 14:18:08,425.29,Successful
P0673,E00673,07-20-2023 02:42:38,3899.0,Successful
P0674,E00674,2024-01-13 19:40:02,959.36,Successful
P0675,E00675,2023-08-28 05:53:48,3012.0,successful
P0676,E00676,03-20-2024 09:46:35,1799.0,Successful
P0677,E00677,06/11/2023 13:10:29,1719.14,Successful
P0678,E00678,22/01/2025 00:43:50,2199.0,Success
P0679,E00679,2023-01-22 10:17:46,799.0,Success
P0680,E00680,11/11/2022 18:41:45,2519.1,Successful
P0681,E00681,08-09-2024 20:56:05,3310.0,Successful
P0682,E00682,13/02/2024 13:49:19,2975.07,Successful
P0683,E00683,2024-05-05 07:42:25,3007.06,Successful
P0684,E00684,2023-01-10 20:11:39,479.2,successful
P0685,E00685,2022-06-29 19:21:47,3236.17,Successful
P0686,E00686,05-04-2022 16:21:54,2459.18,Successful
P0687,E00687,30/08/2023 13:00:01,1701.9,Successful
P0688,E00688,2023-11-22 01:50:14,1177.38,Successful
P0689,E00689,2024-01-10,1418.25,Successful
P0690,E00690,2023-05-04 08:24:39,2959.2,Successful
P0691,E00691,2023-06-02,2108.4,Successful
P0692,E00692,2022-10-26 07:56:15,1903.32,Successful
P0693,E00693,2022-04-06 01:32:26,1617.27,Successful
P0694,E00694,2022-06-20 12:32:16,2651.22,successful
P0695,E00695,2023-09-02 09:56:07,3899.0,Successful
P0696,E00696,2025-01-09 22:51:14,989.34,Success
P0697,E00697,2024-08-12,799.0,Successful
P0698,E00698,2024-08-08 06:10:09,3499.0,Successful
P0699,E00699,2022-03-31 13:28:57,899.0,successful
P0700,E00700,2023-01-17 13:03:47,813.0,Successful
P0701,E00701,02-11-2023 01:49:26,2499.0,Successful
P0702,E00702,15/04/2024 19:34:22,1352.0,Successful
P0703,E00703,2022-10-21 22:42:54,2079.35,Successful
P0704,E00704,03/04/2024 20:27:49,1000.23,Successful
P0705,E00705,26/10/2022 10:45:59,1313.27,Successful
P0706,E00706,2022-08-06,2199.0,Successful
P0707,E00707,10-06-2022 10:40:21,2799.0,successful
P0708,E00708,01/12/2022 13:23:36,1399.0,Successful
P0709,E00709,2024-05-15 07:53:34,1099.0,Successful
P0710,E00710,2024-11-20,974.35,Successful
P0711,E00711,11/08/2022 02:15:55,1899.0,Successful
P0712,E00712,2024-03-28 03:43:09,2443.06,Success
P0713,E00713,11-26-2023 01:02:25,628.74,Successful
P0714,E00714,11/11/2023 06:39:38,2199.0,Successful
P0715,E00715,30/05/2022 03:57:00,3699.0,Successful
P0716,E00716,2023-03-08,2867.0,Successful
P0717,E00717,03/05/2023 19:47:33,1799.0,Successful
P0718,E00718,08/07/2024 13:33:20,2506.9,Successful
P0719,E00719,19/02/2022 21:38:22,2096.28,Successful
P0720,E00720,05/05/2023 04:14:02,2599.0,Successful
P0721,E00721,2023-09-15 09:39:19,3399.0,Successful
P0722,E00722,2024-08-01 08:38:33,912.17,Successful
P0723,E00723,2024-01-08 12:01:28,2244.42,successful
P0724,E00724,2023-01-16 03:36:58,813.0,Successful
P0725,E00725,2024-04-06 14:10:48,2499.0,Successful
P0726,E00726,2024-03-27 16:39:19,3199.0,Successful
P0727,E00727,15/02/2024 15:48:59,2339.1,Successful
P0728,E00728,2024-08-17 23:44:16,1673.07,Successful
P0729,E00729,05-11-2024 16:21:25,2199.12,successful
P0730,E00730,08-10-2023 06:54:11,2911.19,Successful
P0731,E00731,06/06/2024 05:30:45,1481.22,Successful
P0732,E00732,15/10/2023 21:16:31,1406.33,Successful
P0733,E00733,2022-07-28 21:56:04,1311.18,successful
P0734,E00734,02-10-2024 08:41:26,1891.14,Successful
P0735,E00735,2022-10-25 16:20:39,2365.74,Successful
P0736,E00736,2022-05-02,1699.0,Successful
P0737,E00737,2022-10-24 00:51:15,1923.9,Successful
P0738,E00738,13/08/2022 11:22:29,1913.13,Successful
P0739,E00739,2023-12-12,1943.19,successful
P0740,E00740,10-04-2024 03:23:07,1799.0,Successful
P0741,E00741,2022-11-21 16:24:05,1946.41,Successful
P0742,E00742,2025-01-25 13:55:43,2867.0,successful
P0743,E00743,30/04/2024 23:53:19,1499.0,Successful
P0744,E00744,2022-02-15 02:42:22,1691.06,Successful
P0745,E00745,2024-05-21 17:09:41,1699.0,Successful
P0746,E00746,2022-05-16,3899.0,Successful
P0747,E00747,2022-04-02 07:11:03,3199.0,Success
P0748,E00748,2022-02-09 11:10:46,3799.0,Successful
P0749,E00749,07-01-2023 11:42:09,3199.0,Successful
P0750,E00750,2023-12-27 16:44:09,3150.2,successful
P0751,E00751,2025-02-11 10:52:17,599.0,Successful
P0752,E00752,2023-10-09 17:54:27,3666.0,Successful
P0753,E00753,2023-03-29 03:54:32,1699.0,Successful
P0754,E00754,2024-07-14 15:13:32,3399.0,successful
P0755,E00755,10-10-2024 02:52:52,599.0,Successful
P0756,E00756,04-24-2022 21:49:13,1699.0,Successful
P0757,E00757,2024-04-28 12:11:15,1999.0,successful
P0758,E00758,2022-04-03 22:07:51,1910.09,Successful
P0759,E00759,05-28-2023 12:06:29,1869.15,Successful
P0760,E00760,18/06/2022 12:34:17,2623.18,Successful
P0761,E00761,2024-10-27 21:14:01,2690.31,Successful
P0762,E00762,28/04/2022 08:31:36,2442.09,Successful
P0763,E00763,2022-12-03 12:51:14,2640.8,Successful
P0764,E00764,2023-03-19 12:47:31,563.06,Successful
P0765,E00765,2024-09-03 22:55:19,561.2,Successful
P0766,E00766,2023-09-23 14:35:46,2879.1,Successful
P0767,E00767,2024-02-10 05:55:32,2915.0,Successful
P0768,E00768,03/12/2022 21:54:09,899.0,successful
P0769,E00769,05-21-2022 22:35:30,610.0,Successful
P0770,E00770,2024-11-20 21:31:08,703.04,Successful
P0771,E00771,2024-01-25 06:47:34,1199.0,successful
P0772,E00772,04-03-2024 23:02:10,1804.05,Successful
P0773,E00773,21/03/2022 13:10:02,678.0,Successful
P0774,E00774,2022-03-22 13:16:23,3199.0,Successful
P0775,E00775,01/07/2023 11:27:57,1690.11,Successful
P0776,E00776,18/12/2022 05:06:20,2399.0,successful
P0777,E00777,2022-11-30 04:19:33,714.35,successful
P0778,E00778,2023-08-02 03:58:15,2609.1,Successful
P0779,E00779,04/02/2024 20:16:10,2699.0,Successful
P0780,E00780,2023-04-27 18:31:07,2284.0,Successful
P0781,E00781,07-22-2024 20:38:39,599.0,Success
P0782,E00782,01-23-2024 00:29:59,2199.0,Success
P0783,E00783,2022-12-26 11:45:43,2889.15,Successful
P0784,E00784,2022-09-11 10:52:30,2483.0,Successful
P0785,E00785,2023-04-19,3699.0,Successful
P0786,E00786,2022-06-21,1511.16,Successful
P0787,E00787,2023-06-26 01:04:30,2323.17,Successful
P0788,E00788,04/01/2022 18:24:23,2774.25,successful
P0789,E00789,20/04/2024 20:49:05,1078.4,Successful
P0790,E00790,2025-01-13 11:24:39,2651.22,Successful
P0791,E00791,27/09/2024 01:06:55,3399.0,Successful
P0792,E00792,06-14-2022 20:59:33,2087.28,Successful
P0793,E00793,2022-05-10 07:37:30,1942.0,Successful
P0794,E00794,03/11/2023 23:43:00,2617.23,Successful
P0795,E00795,2022-02-06 18:25:31,2609.13,Successful
P0796,E00796,06-28-2022 19:36:56,1457.19,Successful
P0797,E00797,2023-08-14 16:51:01,3999.0,Successful
P0798,E00798,2023-08-15 23:37:47,3899.0,Successful
P0799,E00799,23/05/2024 23:52:41,1385.23,Successful
P0800,E00800,09-15-2024 18:15:50,2399.0,Successful
P0801,E00801,2024-03-02 13:38:42,2650.56,Successful
P0802,E00802,02-09-2024 21:12:03,813.0,Successful
P0803,E00803,2024-01-26 08:33:50,2313.11,Successful
P0804,E00804,24/11/2022 13:57:24,710.87,Successful
P0805,E00805,05-14-2023 13:44:27,2499.0,Successful
P0806,E00806,28/02/2023 21:41:29,2547.09,successful
P0807,E00807,18/01/2024 09:23:52,3675.0,Successful
P0808,E00808,09-29-2023 06:01:39,1839.08,Successful
P0809,E00809,2023-07-27,1099.0,Successful
P0810,E00810,03/05/2022 21:21:07,1334.11,Successful
P0811,E00811,2024-08-12 13:36:01,980.07,Successful
P0812,E00812,2024-02-05 03:47:35,1599.0,successful
P0813,E00813,12/08/2023 05:22:58,1352.0,Successful
P0814,E00814,2024-12-06,2168.0,Successful
P0815,E00815,18/09/2024 13:26:15,3009.0,Successful
P0816,E00816,05/03/2023 15:19:49,3399.0,Successful
P0817,E00817,05-02-2024 18:31:45,1799.0,Successful
P0818,E00818,02-25-2024 21:44:09,1174.0,Successful
P0819,E00819,18/11/2022 10:13:16,2699.1,Successful
P0820,E00820,02/11/2024 10:41:15,344.31,Successful
P0821,E00821,2024-03-23 07:16:09,647.19,Successful
P0822,E00822,2023-09-13 04:13:46,3199.0,Successful
P0823,E00823,15/05/2022 03:41:22,2599.0,Success
P0824,E00824,2023-11-06 11:43:09,2399.0,Successful
P0825,E00825,14/06/2022 14:14:42,1639.18,successful
P0826,E00826,2022-12-29 05:52:21,2284.0,Successful
P0827,E00827,2022-03-29 13:34:13,1529.15,Successful
P0828,E00828,30/03/2022 02:18:19,2199.0,successful
P0829,E00829,2023-11-01 13:28:39,754.17,Successful
P0830,E00830,2024-10-20 20:54:43,1068.08,Successful
P0831,E00831,2024-05-20 02:20:42,1763.16,Successful
P0832,E00832,03-31-2023 21:56:04,1359.15,Successful
P0833,E00833,2023-01-04 15:55:10,2245.6,Successful
P0834,E00834,2024-04-10 20:13:59,3316.0,Successful
P0835,E00835,03-30-2023 04:53:48,3059.1,successful
P0836,E00836,2024-10-30 18:51:57,2379.75,Successful
P0837,E00837,2023-03-30 09:50:27,1099.0,Success
P0838,E00838,2024-12-01 06:07:56,3399.0,Successful
P0839,E00839,2023-03-11 07:45:45,1349.1,Successful
P0840,E00840,2024-11-08 08:44:41,1599.0,Successful
P0841,E00841,2023-08-04 10:16:42,2807.0,Successful
P0842,E00842,2024-12-15,1864.48,Successful
P0843,E00843,03/10/2024 23:37:45,3239.19,successful
P0844,E00844,2024-04-18 17:17:31,899.0,Successful
P0845,E00845,12/03/2022 21:51:31,1899.0,Successful
P0846,E00846,09/02/2023 14:07:36,3495.08,Successful
P0847,E00847,2022-03-19 18:34:12,610.0,successful
P0848,E00848,2022-11-02 22:55:18,1767.32,Successful
P0849,E00849,2024-09-17 01:04:26,2399.0,Successful
P0850,E00850,11-04-2024 23:04:35,2659.24,Successful
P0851,E00851,18/07/2023 11:41:22,2699.0,Successful
P0852,E00852,2024-12-09 00:47:53,1999.0,Successful
P0853,E00853,03/12/2023 20:36:02,1393.18,Successful
P0854,E00854,16/11/2022 19:33:59,2267.16,successful
P0855,E00855,2022-07-29 06:00:57,1348.0,Successful
P0856,E00856,2024-08-13 01:18:47,3918.0,Successful
P0857,E00857,2023-04-29,2804.15,Successful
P0858,E00858,2022-08-13 23:26:15,563.06,Successful
P0859,E00859,2022-12-15 07:49:53,2009.92,Successful
P0860,E00860,24/12/2022 21:06:41,3329.1,Successful
P0861,E00861,2024-03-18 22:30:00,2851.02,Successful
P0862,E00862,2022-07-21,1078.44,successful
P0863,E00863,2024-07-31 15:54:09,1077.0,Successful
P0864,E00864,2023-08-23 03:24:11,1433.79,Successful
P0865,E00865,01/06/2023 06:26:51,739.26,Successful
P0866,E00866,2023-02-27 07:13:07,2136.0,Success
P0867,E00867,17/04/2024 14:14:07,1633.14,Successful
P0868,E00868,13/02/2024 13:20:16,2499.0,Successful
P0869,E00869,2022-10-30 14:34:07,1462.23,Successful
P0870,E00870,2022-04-28 04:13:49,531.24,Successful
P0871,E00871,2024-01-26 23:27:07,1872.0,Successful
P0872,E00872,06-23-2024 00:28:44,2863.63,Successful
P0873,E00873,2022-05-30 08:58:59,2799.0,Successful
P0874,E00874,2022-04-09 23:55:01,454.09,Successful
P0875,E00875,29/07/2023 23:08:58,936.99,successful
P0876,E00876,2024-12-03 14:12:15,1799.0,Successful
P0877,E00877,2024-03-27 11:51:33,756.09,successful
P0878,E00878,2023-02-27 07:30:39,2974.15,Successful
P0879,E00879,24/04/2022 00:01:12,749.25,Successful
P0880,E00880,09-20-2024 22:56:14,1099.0,successful
P0881,E00881,01-31-2024 20:53:04,1563.08,Successful
P0882,E00882,2023-03-13 10:53:23,1899.0,successful
P0883,E00883,23/03/2023 03:05:45,899.0,Success
P0884,E00884,25/11/2024 06:40:55,2079.35,Successful
P0885,E00885,2024-06-13 15:22:26,3275.16,Successful
P0886,E00886,11-23-2022 14:18:24,1983.38,Successful
P0887,E00887,2023-07-01 20:26:47,2122.16,Successful
P0888,E00888,06/09/2023 09:17:54,2623.5,Successful
P0889,E00889,2022-10-07 01:22:45,2588.0,Successful
P0890,E00890,08/06/2022 13:39:04,1659.17,Successful
P0891,E00891,2023-10-29 19:06:56,708.58,Success
P0892,E00892,15/08/2022 13:47:35,1942.0,successful
P0893,E00893,2023-09-02 20:11:09,3310.0,Successful
P0894,E00894,2024-01-12 10:37:25,1473.6,Successful
P0895,E00895,02/08/2022 14:43:48,2045.07,Successful
